book_tag,title,book_id,infos,desc,book_url
历史,"统一与分裂


    
       : 中国历史的启示",25720918,葛剑雄 / 商务印书馆 / 2013-8-1 / CNY 38.00,本书是《统一与分裂——中国历史的启示》的修订版，包括作者的增订版自序和三篇约五万字的相关文章。 中国历史的统一与分裂是作者二十多年来一直思索的重点问题，作者...,https://book.douban.com/subject/25720918/
历史,"饥饿的盛世


    
       : 乾隆时代的得与失",26742784,张宏杰 / 重庆出版社 / 2016-4 / 39.80,"本书内容主要写乾隆时代的得与失，作者通过对乾隆时代的解构，为读者描绘了一幅五彩斑斓的“盛世”图景，同时深刻揭示了近代中国失落的秘密。
乾隆统治下的中国，纵向...",https://book.douban.com/subject/26742784/
历史,"无规则游戏


    
       : 阿富汗屡被中断的历史",30348068,[美] 塔米姆·安萨利 / 钟鹰翔 / 浙江人民出版社 / 2018-11 / 79.00元,塔米姆·安萨利是一位阿富汗裔美国人，他出生和成长在喀布尔，于1964年移居美国，兼有阿富汗和美国两国血统。他讲述的阿富汗故事饱含对故国家园的深切关怀，从局内...,https://book.douban.com/subject/30348068/
历史,中国历代政治得失,11229072,钱穆 / 生活·读书·新知三联书店 / 2012-7 / 24.00元,本书为作者的专题演讲合集，分别就中国汉、唐、宋、明、清五代的政治组织、百官职权、考试监察、财经赋税、兵役义务等种种政治制度作了提要钩玄的概观与比照，叙述因革...,https://book.douban.com/subject/11229072/
历史,"置身事内


    
       : 中国政府与经济发展",35546622,兰小欢 / 上海人民出版社 / 2021-8 / 65.00元,"“在成功的经济体中，经济政策一定是务实的，不是意识形态化的。是具体的，不是抽象的。”
直面真问题、深究真逻辑的复旦大学经济学“毕业课”
☆ 连接抽象经济学理...",https://book.douban.com/subject/35546622/
历史,弃长安,35678328,张明扬 / 天地出版社 / 2021-12 / 68元,本书是一部讲述唐朝安史之乱时期历史过程与人物命运的通俗作品，以安史之乱中多位关键历史人物，即李林甫、杨国忠、安禄山、颜杲卿、哥舒翰、杨玉环、李亨、张巡等人的...,https://book.douban.com/subject/35678328/
历史,大明王朝1566,26925171,刘和平 / 花城出版社 / 2016-7 / 88.00元,"编辑推荐
刘和平著的《大明王朝(1566上下)》对宦官的描写真绝！将“王权主义”写到他们骨头里去了。书中有两个最具命运感的人物，一个是海瑞，一个是嘉靖帝，他...",https://book.douban.com/subject/26925171/
历史,"晚清官场镜像


    
       : 杜凤治日记研究",35471449,邱捷 / 社会科学文献出版社 / 2021-5-1 / 99.00元,"【内容简介】
晚清州县官杜凤治宦粤十几年，留下一部数百万字的日记，主要内容是杜凤治眼里和心中的官场。日记如同一面镜子，照出晚清官场的百态，为州县衙署的具体运...",https://book.douban.com/subject/35471449/
历史,"脆弱的征服


    
       : 欧洲扩张与新世界秩序创建的真实故事",35701851,〔英〕杰森·沙曼 / 黄浩 / 重庆出版社 / 2022-3-1 / 52,近代早期欧洲扩张成功的原因，西方学界常用“军事革命论”来解释：中世纪晚期欧洲各国之间的战争推动了军事革命和国家创建，由此赋予欧洲国家以竞争优势，使其可以主宰...,https://book.douban.com/subject/35701851/
历史,"帝国的技艺


    
       : 统治不可统治之地",35605802,郑非 / 一頁folio | 广西师范大学出版社 / 2021-11-1 / 79,"大众政治兴起，统治压力剧增
帝国，作为一种主要的人类政治构造，航行在民族主义时代的风暴中。
帝国的掌舵者们，并没有温柔地走进那个良夜。
有些船搁浅了，有些船...",https://book.douban.com/subject/35605802/
历史,"企鹅欧洲史·地狱之行


    
       : 1914-1949",27184989,[英] 伊恩·克肖 / 林华 / 中信出版社 / 2018-12 / 89.00元,"20世纪初，欧洲歌舞升平。突然，拿破仑战争之后雄踞文明之巅近百年的欧洲落入野蛮的深渊。在文明的讴歌声中开启的20世纪，沦为战争的世纪。
从1914年到194...",https://book.douban.com/subject/27184989/
历史,中国近代史,1823751,蒋廷黻 / 上海世纪出版集团 / 2006-4 / 14.00元,这部书把“中国近代史”界定为“中国近代化的历史”，中国能否近代化以及如何近代化，于是就成为本书论述的主线。 本书以恭亲王奕诉及曾国藩、李鸿章等人领导的自强运...,https://book.douban.com/subject/1823751/
历史,曾国藩传,30377678,张宏杰 / 民主与建设出版社 / 2019-1 / 68.00元,曾国藩，没有显赫的家世，天赋堪称晚清同时代大人物当中最差，却官至两江总督、直隶总督、武英殿大学士，在复杂的时代变局中超越众人，成就最大，被誉为大清“中兴第一...,https://book.douban.com/subject/30377678/
历史,"宋代中国的改革


    
       : 王安石及其新政",35653740,刘子健 / 张钰翰 / 上海人民出版社 / 2021-12-1 / 59,"☆ 海外宋史领军人物刘子健成名力作，宋史名家虞云国长篇导读，邓小南、赵冬梅倾情推荐
首开士大夫政治研究之风气，士大夫政治研究的学术典范之作
☆  批判性地融...",https://book.douban.com/subject/35653740/
历史,"克里米亚战争


    
       : 被遗忘的帝国博弈",30297216,[英] 奥兰多·费吉斯 / 吕品、朱珠 / 南京大学出版社 / 2018-10 / 128.00元,1853年，沙皇尼古拉一世借宗教争端入侵今属罗马尼亚的多瑙河两公国。随后，摇摇欲坠而勉力维持其欧洲势力的奥斯曼帝国、担心俄国扩张的英国，以及想要重塑辉煌的法...,https://book.douban.com/subject/30297216/
历史,"许倬云十日谈


    
       : 当今世界的格局与人类未来",35771422,许倬云 / 广东人民出版社 / 2022-3-15 / 68.00,"【内容简介】
《许倬云十日谈：当今世界的格局与人类未来》围绕时代特色、思想与文化变迁、多元文化的融合、科技智能的进步转变、中外文明的比较互动等一系列主题展开...",https://book.douban.com/subject/35771422/
历史,"危机与重构


    
       : 唐帝国及其地方诸侯",26603137,李碧妍 / 北京师范大学出版社 / 2015-8-1 / 79.80元,"聂隐娘身处的时代与周遭具体如何？
诸侯割据怎样促成了大唐帝国的重建并走向了自身的终结？
作者于盘根错节之中抽丝剥笋，给人以读推理小说的奇妙感
“安史之乱”无...",https://book.douban.com/subject/26603137/
历史,史记（全十册）,1077847,司马迁、张守节 / （索引）司马贞，（正义）张守节 / 中华书局 / 1982-11 / 125.00,史记是我国第一部通史。在史记之前，有以年代为次的“编年史”如春秋，有以地域为限的“国别史”如国语、战国策，有以文告档卷形式保存下来的“政治史”如尚书，可是没...,https://book.douban.com/subject/1077847/
历史,"泪之地


    
       : 殖民、贸易与非洲全球化的残酷历史",35812516,[美]罗伯特•哈姆斯 / 冯筱媛 / 广东人民出版社 / 2022-3-31 / 98.00元,"【编辑推荐】
★全球著名非洲历史研究学者的权威著作；
★重现赤道非洲混乱而残忍的开发过程；
★全球化背后，被人遗忘的残酷殖民、贸易史；
★亚马逊编辑精选最佳...",https://book.douban.com/subject/35812516/
历史,黄河变迁史,35796186,岑仲勉 / 重庆出版社 / 2022-3 / 128,"《黄河变迁史》是一部探究黄河三千年变迁史的作品，集中体现了岑仲勉先生做学问应该对世事有所补益的经世致用思想。
岑仲勉先生由隋炀帝开凿通济渠的问题切入，上溯到...",https://book.douban.com/subject/35796186/
历史,"匏瓜


    
       : 读《史记·孔子世家》",35635631,刘勃 / 百花文艺出版社 / 2021-10-22 / 42,本书是历史写作者刘勃所著的一部孔子传记，也是对《史记·孔子世家》的一次精读。刘勃参照《论语》和《左传》等相关历史资料进行信息比对，将孔子的人生际遇放置在春秋...,https://book.douban.com/subject/35635631/
历史,"轴心文明与现代社会


    
       : 探索大历史的结构",35472589,金观涛 / 东方出版社 / 2021-6-1 / 108.00元,本书以轴心文明的起源和演化为基点，运用观念史和系统论的研究方法，系统勾画了史前至今人类文明的主要脉络，并试图寻找一种能够容纳不同文明的大历史观。这种历史观既...,https://book.douban.com/subject/35472589/
历史,"讲给大家的中国历史01


    
       : 中国是怎么出现的",30132713,杨照 / 中信出版社 / 2018-10 / 48.00元,"【编辑推荐】
新材料，新成果，新写法
讲给普通大众的130堂中国历史课，寻找被忽略的历史逻辑
-----------------
1.这套中国历史，作者已经...",https://book.douban.com/subject/30132713/
历史,天国之秋,25938605,[美] 裴士锋 / 黄中宪、谭伯牛 校 / 社会科学文献出版社 / 2014-11-10 / 69.00元,"2012年坎迪尔（Cundill Prize）历史奖大奖（世界奖金最高的历史著作奖）
裴士锋生动重现了……十九世纪中叶的太平天国战争。这场战争所夺走的人命之...",https://book.douban.com/subject/25938605/
历史,中国大历史,1015699,黄仁宇 / 生活·读书·新知三联书店 / 2007-2 / 19.00元,中国历史典籍浩如烟海，常使初学者不得其门而入。作者倡导“大历史”（macro-history），主张利用归纳法将现有史料高度压缩，先构成一个简明而前后连贯的...,https://book.douban.com/subject/1015699/
历史,纸的文化史,35726694,[德]罗塔尔·穆勒 / 何潇伊、宋琼 / 广东人民出版社 / 2022-2 / 68.00,"【编辑推荐】
★关于纸张的全球文化史，全面介绍从纸张的诞生到它在全球的发展历程，以及它带来的文明浪潮和文化冲击。
★2000年获得阿尔弗雷德·科尔文学批评奖...",https://book.douban.com/subject/35726694/
历史,"史记的读法


    
       : 司马迁的历史世界",34781358,杨照 / 广西师范大学出版社 / 2019-11 / 88.00,"★	白岩松、俞敏洪、许宏、梁文道、许知远等人共同推荐的《史记》入门读本
★	“看理想”口碑节目完整再现，看司马迁如何精准地捕捉人性的高光时刻
★	打破《史记...",https://book.douban.com/subject/34781358/
历史,魏晋南北朝史,35085843,王仲荦 / 上海人民出版社 / 2020-8 / 168.00元,魏晋南北朝是指我国历史发展的一个特殊时段，始于东汉的灭亡，终于隋朝的建立，主要包括三国、西晋、东晋、五胡十六国、南朝与北朝。本书体例严谨，论证详密，资料丰富...,https://book.douban.com/subject/35085843/
历史,中国人的历史意识,35611447,(日) 川胜义雄 / 李天蛟 / 四川人民出版社 / 2021-12 / 79.00元,"【编辑推荐】
*中国被称为世界第一历史大国家，遗留下来的史书之山堪称宝库。如此庞大的历史记载在几千年时间里为什么会如此生生不息？中国的知识分子们为编纂历史而...",https://book.douban.com/subject/35611447/
历史,"娜塔莎之舞


    
       : 俄罗斯文化史",27619602,[英] 奥兰多·费吉斯 / 曾小楚、郭丹杰 / 四川人民出版社 / 2018-3 / 139.00元,★梁文道、刘瑜、熊培云、许知远联袂主编——“理想国译丛”（MIRROR）系列之一（025）——保持开放性的思想和非功利的眼睛，看看世界的丰富性与复杂性。本书...,https://book.douban.com/subject/27619602/
历史,二手时间,26704403,[白俄] S. A. 阿列克谢耶维奇 / 吕宁思 / 中信出版社 / 2016-1 / 55.00元,"2015年度诺贝尔文学奖得主阿列克谢耶维奇最具分量的作品
发表后荣获德国书业和平奖（2013）、法国美第契散文奖（2013）、俄罗斯「大书奖」读者票选最佳文...",https://book.douban.com/subject/26704403/
历史,历史：终结之前的最终事,35791368,[德]齐格弗里德·克拉考尔 / 杜玉生、卢华国 / 上海人民出版社 / 2022-3-31 / 69.00元,"20世纪德国最具原创性、批判性的思想家、作家——
克拉考尔的“天鹅之歌”，毕生思索人类命运凝集成的历史哲学
以拨云见日的笔触、启示录式的精神，召唤历史学家的...",https://book.douban.com/subject/35791368/
